epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
13,9.998778841621001e-06,9.998778841621002e-05,0.4,20.840765205589502,16.531354040712923,3.721815534540125,3.721815534540125,3.721815534540125,0.0,0.0,0.24500248963768417,2.6317259814288163,0.0,0.0,1.91503538634326,1.131037847415821,0.4998939335346222,0.5939286351203918,2.2678849697113037,1.0000234846616354,0.27475309938686776,0.25,2.221511125564575,1.0000234846616354,0.27475309938686776,0.0011872196082722399,0.0,0.2423208605598759,0.022878027747611742,0.905587873471757,1.0000075617352047,1.0000550247527458,1.0001918431874868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,9.998405037503059e-06,9.998405037503059e-05,0.45,19.85614505974022,15.617723542290765,3.659741814072068,3.659741814072068,3.659741814072068,0.0,0.0,0.24429303568762703,2.588032419617112,0.0,0.0,1.9600073099136353,0.8145162205438357,0.4998939335346222,0.4998939335346222,1.4401483535766602,1.000085686388935,0.2895485272439745,0.25,2.67594051361084,1.000085686388935,0.2895485272439745,0.0028230659809607176,0.0,0.3495406911179826,0.028770744649542344,0.917689855914855,1.000066787809939,1.000131097999779,1.0002488413372554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,9.997981404098609e-06,9.997981404098608e-05,0.5,19.501223821897764,15.279188645852578,3.6617383570284456,3.6617383570284456,3.6617383570284456,0.0,0.0,0.24639137491986557,2.493494240013329,0.0,0.0,1.9558641717240617,0.7117613650657035,0.4998939335346222,0.4998939335346222,1.1382780075073242,1.0001691613858723,0.3040496064697467,0.25,3.024918794631958,1.0001691613858723,0.3040496064697467,0.005413611992559361,0.0,0.39963726256344767,0.036338477773038114,0.9090713475016137,1.0001668543428988,1.0001465807089935,1.0003190105025832,296.45592213724996,392.27434163072263,1.0871700422642847,80.79317113855383,296.45591804874897,389.2912916741174,461.02779932804475,508.74936230267645,343.0309807913644,264.71538425415986,378.3799216228983,0.03274095456678005,0.3015597014118158,-0.31839693421803517,-0.31839693421803517,0.4275965592816813,0.12304367841275304,0.015118535945063447,1.3512257809011845,0.7286209903977405,0.7670321711049348,0.8326472535737934,0.22862099039774053,-0.03296782889506522,-0.11735274642620652,0.0,0.0,0.6373626373626373,0.3626373626373626,1.0,2.3549511291823544,2.3235655446628947,2.323062235509956
16,9.99750794563087e-06,9.99750794563087e-05,0.55,18.45777027027027,14.254615564604062,3.650379586864162,3.650379586864162,3.650379586864162,0.0,0.0,0.24461024596884445,2.458113554361704,0.0,0.0,1.991657727473491,0.6663167702185141,0.4998939335346222,0.4998939335346222,0.9830853343009949,1.0005934627272783,0.3288810668230584,0.25,3.0231432914733887,1.0005934627272783,0.3288810668230584,0.012227814859393806,0.0,0.4229147087883305,0.05171058065182454,0.8777281102376938,1.0006141501504022,1.0004679222364683,1.0007653268607888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,9.996984666819766e-06,9.996984666819766e-05,0.6,17.318973979434453,13.180614999822668,3.591267186242181,3.591267186242181,3.591267186242181,0.0,0.0,0.24273806850652438,2.432036554491198,0.0,0.0,1.9470984355823413,0.6531872185500892,0.4998939335346222,0.4998939335346222,0.9611067831516276,1.001314410239634,0.3607855184699923,0.25,3.6077394485473633,1.001314410239634,0.3607855184699923,0.021856877120035013,0.0,0.5427253020776285,0.06654972703875722,0.8773786171678462,1.0013926254736412,1.0010417442064028,1.0010335026560604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,9.996411572881886e-06,9.996411572881886e-05,0.65,17.689401626586914,13.547878883980417,3.602940656043388,3.602940656043388,3.602940656043388,0.0,0.0,0.24258801824337728,2.3896759716240137,0.0,0.0,1.951679158855129,0.6547498203612663,0.4998939335346222,0.4998939335346222,0.9971983671188355,1.0022993166752536,0.40177840132276926,0.25,4.0,1.0022993166752536,0.40177840132276926,0.032856439435386804,2.735529051318525e-06,0.6934448029543903,0.09300221220867054,0.8658837562666288,1.0024495092598167,1.0018603737289842,1.0013701078054067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9.995788669530421e-06,9.995788669530421e-05,0.7,16.453601862933183,12.311931030170337,3.61307413513596,3.61307413513596,3.61307413513596,0.0,0.0,0.24170844579065168,2.340848426561098,0.0,0.0,1.9245745426899679,0.6695357996064264,0.4998939335346222,0.4998939335346222,1.057178020477295,1.003910812395924,0.4455248757418744,0.25,4.0,1.003910812395924,0.4455248757418744,0.04854743407374986,4.650399387241493e-05,0.9466712909775812,0.12524672275459445,0.8676977701254062,1.0041544759595715,1.0033315645681846,1.0017927015149914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,9.99511596297512e-06,9.99511596297512e-05,0.75,16.472524307869577,12.365926806991165,3.5820645770511113,3.5820645770511113,3.5820645770511113,0.0,0.0,0.24086551811244036,2.3215838799605497,0.0,0.0,1.9851895570755005,0.6913835229100408,0.4998939335346222,0.4998939335346222,1.1437098979949951,1.0071307183904197,0.5017239493861286,0.25,4.0,1.0071307183904197,0.5017239493861286,0.07469362074625233,0.00019422256264361526,1.3327608881769955,0.1960405105271855,0.8529064648683249,1.007524796434351,1.0063099828926292,1.003171766126478,295.11024795783743,390.77817095680456,1.0802490659790738,78.75979913984027,295.11024812560345,387.5300443062289,459.0046987108362,506.6539115214375,341.2174273899623,262.70191198541215,378.9781845756199,0.03563466293180091,0.3049536491510317,-0.2897755347259968,-0.2897755347259968,0.39980106737857074,0.0682923963243923,0.015981940507221758,1.3400169997016664,0.7367575177698586,0.7874667049528459,0.8367208744677614,0.23675751776985865,-0.01253329504715417,-0.11327912553223851,0.0,0.0,0.6373626373626373,0.3626373626373626,1.0,2.3546434676909183,2.316698785666581,2.3159493872752557
21,9.994393459922219e-06,9.994393459922218e-05,0.8,16.431164741516113,12.367301489855793,3.539182907826192,3.539182907826192,3.539182907826192,0.0,0.0,0.24134141085921107,2.3217251880748853,0.0,0.0,1.8745366173821527,0.729157030582428,0.4998939335346222,0.4998939335346222,1.2734111547470093,1.0097842364302445,0.5413834816251833,0.25,4.0,1.0097842364302445,0.5413834816251833,0.0954371375424007,0.00033373454426086004,2.119073916125942,0.22101102286093943,0.8957039576679853,1.0103907005206958,1.008581799429816,1.0034124657914445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,9.993621167574379e-06,9.993621167574379e-05,0.85,15.360244596326673,11.271530795741725,3.577356158076106,3.577356158076106,3.577356158076106,0.0,0.0,0.23974017839174014,2.2571131828668953,0.0,0.0,1.9386610791489884,0.7872694263587127,0.4998939335346222,0.4998939335346222,1.469269871711731,1.0130705862547678,0.5849239945137948,0.25,4.0,1.0130705862547678,0.5849239945137948,0.11443265127475653,0.001036765510449721,2.740223485070306,0.34385996050125844,0.8745138991856951,1.0139194888037604,1.0113608096096967,1.0042736723616317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9.99279909363061e-06,9.99279909363061e-05,0.9,15.070598447645033,11.026249975771517,3.531614161826469,3.531614161826469,3.531614161826469,0.0,0.0,0.2384673497966818,2.2655871558833764,0.0,0.0,2.072904954085479,0.8920515856227359,0.4998939335346222,0.4998939335346222,1.7966744899749756,1.0165644075350155,0.6182292185384732,0.25,4.0,1.0165644075350155,0.6182292185384732,0.13011817485501695,0.0015647226173541964,3.544128804593473,0.5543260815981272,0.8435931332744802,1.0176331320324459,1.01443595821793,1.005379006669328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,9.991927246286197e-06,9.991927246286197e-05,0.95,14.050171697461927,10.026529389458734,3.5245166275952315,3.5245166275952315,3.5245166275952315,0.0,0.0,0.2347765826695674,2.2021579259150736,0.0,0.0,2.194881455318348,1.0352326502671112,0.4998939335346222,0.5102514624595642,2.2153494358062744,1.0182584374343289,0.6352427324740387,0.25,4.0,1.0182584374343289,0.6352427324740387,0.14145694277273224,0.0023470839260312944,4.6252034805916455,0.7949258330706004,0.8281317056846729,1.0194647988757572,1.015835249746168,1.0057272298915967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,9.991005634232623e-06,9.991005634232621e-05,1.0,13.980306084091598,9.97350213334367,3.512100690119975,3.512100690119975,3.512100690119975,0.0,0.0,0.23379709068182353,2.181269716572117,0.0,0.0,2.196722871548421,1.24010440143379,0.4998939335346222,0.6648438572883606,2.771895170211792,1.0190302076887994,0.6317875445283477,0.25,4.0,1.0190302076887994,0.6317875445283477,0.13910985884670096,0.0017315898894846263,5.81242813935151,0.9548488758705758,0.8357228936034455,1.0204608794805166,1.015886123115952,1.005409566131798,288.0615314232124,383.4645982105523,1.0434824510371454,67.65532221112933,288.0615310981143,378.38876185015806,449.1670504660879,496.0784040860143,331.03869356427873,252.17161885342855,382.16932678222656,0.057886153206173116,0.35919979304852034,-0.3174978177226345,-0.3174978177226345,0.4518391057095769,0.15381434271534022,0.13301836614486126,1.3090449321974882,0.746801211157564,0.7951960845238835,0.8840743066165804,0.24680121115756404,-0.0048039154761165825,-0.06592569338341958,0.0,0.0,0.6318681318681318,0.36813186813186816,1.0,2.3115668293538985,2.2794349183748057,2.2791585882941443
26,9.990034266657468e-06,9.990034266657467e-05,1.0,14.055662129376385,10.08503531120919,3.476377667607488,3.476377667607488,3.476377667607488,0.0,0.0,0.23144768782564112,2.1819356099979297,0.0,0.0,2.3053428031302787,1.4083708202516712,0.4998939335346222,0.8038169145584106,3.2060482501983643,1.019261383395534,0.6331288740624035,0.25,4.0,1.019261383395534,0.6331288740624035,0.14068825910931174,0.0020078783236677973,7.586523352442561,1.2663419021142495,0.83308007590769,1.0206603456187893,1.0161244530935545,1.0062298903594147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9.989013153244333e-06,9.989013153244334e-05,1.0,13.62534154428018,9.648041467408877,3.494668844583872,3.494668844583872,3.494668844583872,0.0,0.0,0.23006642911885236,2.125573087382961,0.0,0.0,2.389086549346511,1.5556117908374683,0.4998939335346222,0.8757361769676208,3.6329283714294434,1.0188276621223553,0.6335050707251768,0.25,4.0,1.0188276621223553,0.6335050707251768,0.1400618229565598,0.0020133493817704345,8.944231587487298,1.4287421816104167,0.8402610478457219,1.0201313270104897,1.015933342882105,1.0065509564167745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9.987942304172738e-06,9.987942304172738e-05,1.0,12.870600442628604,8.922151140264562,3.4681483152750374,3.4681483152750374,3.4681483152750374,0.0,0.0,0.22929413415290215,2.1148878658140027,0.0,0.0,2.3674318983748153,1.7701843300381221,0.4998939335346222,1.0063775181770325,4.230764865875244,1.018966555553331,0.6244426463654303,0.25,4.0,1.018966555553331,0.6244426463654303,0.1399141043877886,0.0011106247948353212,8.882318032754434,1.2633913336573421,0.8577633305857254,1.0203538069853912,1.015830574808894,1.0061602689124443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,9.986821730118016e-06,9.986821730118016e-05,1.0,13.262744388064823,9.319152419631546,3.461068681768469,3.461068681768469,3.461068681768469,0.0,0.0,0.22810784546104637,2.1274832680418685,0.0,0.0,2.419103210036819,2.015469957042385,0.4998939335346222,1.1765632629394531,4.8648271560668945,1.017617529664494,0.6129184870209149,0.25,4.0,1.017617529664494,0.6129184870209149,0.13506127585074953,0.0013185250027355291,9.425144479081437,1.2295517744244755,0.8695455780913073,1.018815549644264,1.0149262950227067,1.0064805842734672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,9.98565144225121e-06,9.98565144225121e-05,1.0,12.96108392767004,9.02735389245523,3.457358676034051,3.457358676034051,3.457358676034051,0.0,0.0,0.22980091942323222,2.09460512689642,0.0,0.0,2.374128953830616,2.1968404763453715,0.4998939335346222,1.2661261558532715,5.379617214202881,1.0155088592916222,0.6101013071566034,0.25,4.0,1.0155088592916222,0.6101013071566034,0.12682459787722947,0.0013212605317868475,8.55018341219103,1.0052461898004688,0.8824298683035071,1.0165198622523128,1.0133095303097286,1.0057807806375865,273.12170540107473,369.0481905107496,0.9620489675076013,41.53822942880484,273.1217055305081,358.65190813037617,427.2169066327032,472.31417549357946,309.00826372419084,228.68033576196478,392.2897657311481,0.11374445321385229,0.3647618848180253,-0.33989456188674594,-0.33989456188674594,0.46303864131502376,0.14966275851241465,0.21163778703623812,1.25783708548478,0.7378032447536863,0.8006775796563244,0.9109032038246179,0.2378032447536863,0.0006775796563243119,-0.03909679617538209,0.0,0.0,0.6263736263736264,0.37362637362637363,1.0,2.2343997916022498,2.1984411671266453,2.198800734438739
31,9.984431452238968e-06,9.984431452238967e-05,1.0,12.637826739130793,8.74154791960845,3.420243405007027,3.420243405007027,3.420243405007027,0.0,0.0,0.227175212389714,2.0962078861288123,0.0,0.0,2.431830393301474,2.186620402980495,0.4998939335346222,1.2224618792533875,5.3954010009765625,1.0167186136371245,0.5996662144110135,0.25,4.0,1.0167186136371245,0.5996662144110135,0.12928657402341612,0.0008534850640113798,9.58179421038241,0.9574075228459126,0.9000805588364121,1.0176977627986186,1.0145710932241905,1.0073773055463224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,9.983161772243409e-06,9.983161772243409e-05,1.0,12.702523721230996,8.801873580829517,3.426905599800316,3.426905599800316,3.426905599800316,0.0,0.0,0.2308270568783219,2.0801884870271423,0.0,0.0,2.2299431755736068,2.546332346426474,0.4998939335346222,1.4599730968475342,6.36976432800293,1.013957791212208,0.5810129198683884,0.25,4.0,1.013957791212208,0.5810129198683884,0.11502899660794398,0.0005224860488018383,8.089116508896286,0.649528173176018,0.9197034469139274,1.014856303060377,1.01195084404301,1.0055526978260763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,9.981842414922026e-06,9.981842414922026e-05,1.0,12.176655124973607,8.266451874294797,3.4461189476219385,3.4461189476219385,3.4461189476219385,0.0,0.0,0.2266309245212658,2.0371329623299674,0.0,0.0,2.448653826842437,2.648442287702818,0.4998939335346222,1.5240734815597534,6.610583305358887,1.0144717753765873,0.5907822131614188,0.25,4.0,1.0144717753765873,0.5907822131614188,0.11628460444249918,0.0009601706970128023,9.16817028458054,0.6893405874033232,0.9248115418882774,1.0150954884451788,1.0133409757871885,1.0074331470437952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,9.98047339342754e-06,9.98047339342754e-05,1.0,13.054715672054806,9.164180381878003,3.423278911693676,3.423278911693676,3.423278911693676,0.0,0.0,0.23184226936585195,2.046479708439595,0.0,0.0,2.1917037061742835,2.8850308044536694,0.4998939335346222,1.618411898612976,7.338717460632324,1.0118487599611425,0.5594991572053933,0.25,4.0,1.0118487599611425,0.5594991572053933,0.10176168070904913,0.0007467994310099574,8.260249769365466,0.4691618817883569,0.9432024581716254,1.0124196684038318,1.0107108547880843,1.005878490370673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,9.979054721407776e-06,9.979054721407777e-05,1.0,12.285550555667362,8.431534908913278,3.386822004575987,3.386822004575987,3.386822004575987,0.0,0.0,0.22672857223330317,2.052557246105091,0.0,0.0,2.4080875370953536,2.824011937991993,0.4998939335346222,1.6168321371078491,7.126835346221924,1.0146057830597839,0.568612375201077,0.25,4.0,1.0146057830597839,0.568612375201077,0.11494145967830179,0.0007167086114454536,9.572632557636982,0.5506252010126371,0.9424792294389955,1.0150541163779594,1.0138840675354004,1.0091282000412811,255.87854376992027,353.2433544153297,0.862031651116381,7.890988486153739,255.87854518176755,334.2421153169573,398.08538643671164,441.0961193430337,280.0225067138672,200.7236644537874,406.87792836064875,0.19818089299439315,0.36068491573265493,-0.3510871173597066,-0.3510871173597066,0.46125985979526823,0.20777038040532106,0.24132517968055003,1.1938114070281578,0.7358060776452285,0.818519224876302,0.9180432905256707,0.23580607764522854,0.018519224876301976,-0.03195670947432927,0.00048643447813294876,0.0,0.6043956043956044,0.3956043956043956,1.0,2.156961683716093,2.0929229914487064,2.0935544089956597
36,9.97758641300553e-06,9.977586413005531e-05,1.0,12.537739547523293,8.65638321799201,3.4212003914085596,3.4212003914085596,3.4212003914085596,0.0,0.0,0.2265030491996456,2.0176499856484904,0.0,0.0,2.315767713495203,2.9783552852836817,0.4998939335346222,1.6869956254959106,7.5642828941345215,1.0126317412393244,0.5524226589252701,0.25,4.0,1.0126317412393244,0.5524226589252701,0.10305285042127148,0.0006838822628296312,9.435178228326746,0.45895127106357264,0.951357434914617,1.0129567288063668,1.0121645154179753,1.0084045642131083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,9.976068482858423e-06,9.976068482858423e-05,1.0,12.355869886037466,8.544100735638592,3.349321378243936,3.349321378243936,3.349321378243936,0.0,0.0,0.22735429857228254,2.0280469172709696,0.0,0.0,2.32976415995005,3.3433338886982686,0.4998939335346222,1.9097505807876587,8.571455001831055,1.0122031553542736,0.5497437286678507,0.25,4.0,1.0122031553542736,0.5497437286678507,0.1006510559142138,0.00040759382864646025,9.162184083783949,0.3887356431097598,0.9575717274882329,1.0124860905312203,1.0118251587893512,1.008391209550806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,9.974500946098757e-06,9.974500946098758e-05,1.0,12.18909536825644,8.364524274259,3.362304126894152,3.362304126894152,3.362304126894152,0.0,0.0,0.22684497607720866,2.027778876794351,0.0,0.0,2.2891886749783077,3.3780501404324093,0.4998939335346222,1.8810609579086304,8.740511894226074,1.0115065795124973,0.5474577001335506,0.25,4.0,1.0115065795124973,0.5474577001335506,0.09737936316883686,0.0006045519203413941,8.911229082055995,0.34606535652199305,0.9611652496714685,1.0117825785198726,1.0110618520427395,1.008136958689303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
